list, Map1
וְלוּ, wlu
וְלוֹֹ, wlwo
אָדָם, 'adam
אדם, 'dm
אֹדֶם, 'odem
אָדֹם, 'adom
אֲנִי, 'aniy
זָהָב, zahav
הָיְתָה, haytah
תֵבֵל, tevel
[ולו, [wlw
נַפְשִׁי, nafšiy
נַפְשִׁי, nafšiy
יָד, yad
יד, yd
יַד, yad
חֵשֶק, ħeשeq
חֵשֶׁק, ħešeq
אִי, 'iy
לְבַל, lval
בְּלִי, bliy
אוֹֹתִי, 'wotiy
אֲחִי, 'aħiy
אָחִי, 'aħiy
רָאָה, ra'ah
ראה, r'h
רְאֵה, r'eh
הַיוֹֹם, haywom
וְהִיא, whiy'
והיא, why'
ולה, wlh
אֲדֻמָה, 'adumah
אֲדָמָה, 'adamah
הַשִׁיר, hašiyr
אֱלֹהִים, 'elohiym
תֵבֵל,, tevel,
תֵּבֵל,, tevel,
יוֹֹם, ywom
בְּתוֹֹךְ, btwox
רֹאשׁ, ro'š
עם, ʕm
עִם, ʕim
הָיָה, hayah
זאת, z't
זֹאת, zo't
מן, mn
מָן, man
אֲבָל, 'aval
דַּרְכָּם, darkam
לְאִיש, l'iyש
לְאִישׁ, l'iyš
שְׁמוּאֵל, šmu'el
שמואל, שmw'l
בַּעֲדָה, baʕadah
בַּעֲדָה, baʕadah
אֵשׁ, 'eš
אֵש, 'eש
אֱלֹהֵי, 'elohey
אֱלֹהַי, 'elohay
דּוֹֹדִי, dwodiy
דוֹֹדִי, dwodiy
דוֹֹדַי, dwoday
עֵינַי, ʕeynay
עיני, ʕyny
עֵינִי, ʕeyniy
וְלָמָה, wlamah
וְלָמָה, wlamah
אֵין, 'eyn
אַיִן, 'ayin
עַיִן, ʕayin
עֵין, ʕeyn
עַיֵן, ʕayen
הֲכִי, haxiy
בְיַד, vyad
בְּיַד, byad
מֹר, mor
מְעַט, mʕaṭ
בָּרָק, baraq
בְּרֹק, broq
בְּנוֹֹ, bnwo
בָּנוּ, banu
הַזְמָן, hazman
בְּכָל, bxal
תִּתֶּן, titen
תִּתֵּן, titen
שָׁאַל, ša'al
שְאַל, ש'al
מי, my
מִי, miy
כְּבָר, kvar
וְהֵם, whem
אִישׁ, 'iyš
ביום, vywm
בְּיוֹֹם, bywom
שְׂדֵה, sdeh
שִׁדָּה, šidah
שָׂדֶה, sadeh
כָּסוּ, kasu
כַּסוּ, kasu
כָסוּ, xasu
לָה, lah
לָה, lah
נִבְקָעָה, nivqaʕah
נִבְקְעָה, nivqʕah
צְרִי, t͡sriy
עֲרוּגָה, ʕarugah
כְּמַרְאֵה, kmar'eh
//, //
רוּחַ, ruħa
וקאל, wq'l
תְמוֹֹל, tmwol
אוֹֹר, 'wor
לְהְיוֹֹת, lhywot
לִהְיוֹֹת, lihywot
לְשֶׁלַח, lšelaħ
צְבִי, t͡sviy
תְּכוּנַת, txunat
עֲרֻמָה, ʕarumah
כַּף, kaf
הֱיוֹֹת, heywot
רֵעַה, reʕah
רָעָה, raʕah
בְּנֵי, bney
נָסְעָה, nasʕah
נָסָעָה, nasaʕah
מֵת, met
לְאַט, l'aṭ
שְׁמָךְ, šmax
הִנֵה, hineh
הִנֵה, hineh
חָכָם, ħaxam
חִכָּם, ħikam
שָׂטִים, saṭiym
שִׁטִים, šiṭiym
אַנְשֵׁי, 'anšey
נוֹֹדְעָה, nwodʕah
נוֹֹדָעָה, nwodaʕah
וְאוּלָם, w'ulam
הגשם, hgשm
הַגֶּשֶׁם, hagešem
כָּתַב, katav
"הִנֵה, "hineh
כְּאֵשׁ, k'eš
כָאֵשׁ, xa'eš
וְכָל, wxal
דַעַת, daʕat
נִרְאֲתָה, nir'atah
קְחָה, qħah
וּמַה, umah
מִתְּכֵלֶת, mitxelet
הַיְגוֹֹנִים, haygwoniym
גַּלְגַּל, galgal
נַפְשִׁי,, nafšiy,
בָּהֶם, bahem
לְבֶן, lven
לָבָן, lavan
חֻמָה,, ħumah,
חַמָה,, ħamah,
אדמי, 'dmy
אֲדֻמֵי, 'adumey
בְּצֵל, bt͡sel
שִׁירִי, šiyriy
שירי, שyry
וְאִלוּ, w'ilu
רְסִיסֶיהָ, rsiyseyha
עָב, ʕav
כְּרִצְפַּת, krit͡spat
כרצפת, xrt͡sft
מָוֶת, mawet
מוֹֹת, mwot
יַעְקֹב, yaʕqov
יַעֲקֹב, yaʕaqov
צִיץ, t͡siyt͡s
קָץ, qat͡s
קֵץ, qet͡s
וְלֵב, wlev
הַהֲדַס, hahadas
וְכַף, wxaf
עֲנַן, ʕanan
עָנָן, ʕanan
בְּאַרְגָּמָן, b'argaman
עוֹֹלָה, ʕwolah
עַז, ʕaz
אוֹֹתוֹֹ, 'wotwo
בעץ, vʕt͡s
שנת, שnt
שְׁנַת, šnat
סְתָיו, stayw
רָשׁ, raš
בְּשִׁיר, bšiyr
רְאִי,, r'iy,
וְעוֹֹד, wʕwod
[ידידי, [ydydy
שירה, שyrh
שׁתוֹֹת, štwot
שְׁתוֹֹת, štwot
בשל, vשl
לַיְלָה, laylah
מַיִם, mayim
יגזל, ygzl
יִגְזֹל, yigzol
נַפְשְךָ, nafשxa
נַפְשְׁךָ, nafšxa
תִהְיֶה, tihyeh
תִּהְיֶה, tihyeh
מִמְךָ, mimxa
וְנַפְשִׁי, wnafšiy
וְנַפשִׁי, wnafšiy
שְׂפָתַי, sfatay
שְׂפָתִי, sfatiy
עִמָה,, ʕimah,
עַמָה,, ʕamah,
סְפָרַד, sfarad
והי, why
לְמוּל, lmul
אָז, 'az
וּכְעִיר, uxʕiyr
שַׁחַר, šaħar
שחר, שħr
הָעָב, haʕav
גְוִיָתָה, gwiyatah
גְּוִיָתּה, gwiyath
וְתֹאמַר, wto'mar
שָׁכְלָה, šaxlah
שִׁכְּלָה, šiklah
וְאֵין, w'eyn
חָרוּץ, ħarut͡s
שָׁם, šam
אלמתואכל, 'lmtw'xl
שְׂפַת, sfat
שפת, שft
יְרִיבַיִךְ, yriyvayix
יְדִיד, ydiyd
יְקוּתִיאֵל, yqutiy'el
אֵלָיו, 'elayw
צְבָאִי, t͡sva'iy
שֵׁן, šen
עֶרֶב, ʕerev
עֲרָב, ʕarav
כּוֹֹס, kwos
כוס, xws
יְדַבֵּר, ydaber
קְטֹרֶת, qṭoret
בָּחֲלָה, baħalah
וְגָבַרְתִּי, wgavartiy
רַק, raq
רֹק, roq
אֶרֶץ, 'eret͡s
הַכּוֹֹס, hakwos
לְכָל-חֵטְא, lxal-ħeṭ'
הֵם, hem
וְאִם-לֹא, w'im-lo'
אֱמֶת,, 'emet,
נַעֲרִי, naʕariy
וְהוּא, whu'
שָׂעִיר, saʕiyr
שָׂעִיר, saʕiyr
לַזְמוֹֹרָה, lazmworah
כִּמְעַט, kimʕaṭ
נָפְלָה, naflah
פָּנָה,, panah,
יְדִידִי,, ydiydiy,
יִיגַע, yiygaʕ
בְּךָ, bxa
בָךְ, vax
לְעֵת, lʕet
יַחְשֹׁב, yaħšov
תִזְרַח, tizraħ
תִּזְרַח, tizraħ
תֹּאכַל, to'xal
תֹאכַל, to'xal
בְּבֵין, bveyn
שֵׂכֶל, sexel
שָׂכַל, saxal
זה, zh
זֶה, zeh
וְאָמְנָם, w'amnam
נצבו, nt͡svw
נִצְבוּ, nit͡svu
בְּרֹב, brov
נָגְעָה, nagʕah
נָגָעָה, nagaʕah
לְבָבוֹֹ, lvavwo
אַט, 'aṭ
בְּבֹאִי, bvo'iy
שָׁב, šav
אַף, 'af
הִיא, hiy'
וְלִבִּי, wlibiy
חִבְּקָה, ħibqah
חִבְּקִה, ħibqih
רָאֲתָה, ra'atah
אֶגְוָעָה, 'egwaʕah
אֶגְוְעָה, 'egwʕah
כָּלְתָה, kaltah
כִלְתָה, xiltah
תָמִית, tamiyt
תָּמִית, tamiyt
דַּל, dal
יְמֵי, ymey
יָמַי, yamay
מזרק, mzrq
מִזְרָק, mizraq
יִתְּנוּ, yitnu
תָמִיד, tamiyd
תָּמִיד, tamiyd
וּמַדּוּעַ, umaduʕa
וְשָׁת, wšat
וְאֵדַע, w'edaʕ
רִצֲפַת, rit͡safat
שְׁמוּאֵל,, šmu'el,
רְצוּצִים, rt͡sut͡siym
בְּמַחְמַדֵּי, bmaħmadey
וְנִגְרָשׁ, wnigraš
מוֹֹקְדֵי, mwoqdey
הָעֵץ, haʕet͡s
קֶרֶן, qeren
לְאוֹֹרִי, l'woriy
בוגד], vwgd]
נִלְכְּדָה, nilkdah
שׁוֹֹקֶקֶת., šwoqeqet.
שְׁלוֹֹמִי, šlwomiy
אַחֲרֶיךָ, 'aħareyxa
וְגִיל, wgiyl
הֲפַכְפָּךְ, hafaxpax
וְהוֹֹרַנִי, whworaniy
וּתְעוֹֹרֲרוּ, utʕworaru
דב, dv
אֲהַבְתִּיךָ,, 'ahavtiyxa,
עֲצֵי, ʕat͡sey
בַאֲהָבִים, va'ahaviym
יָרַד, yarad
בְחַסְדּוֹֹ, vħasdwo
נָבוֹֹן, navwon
חָסוּ, ħasu
אֲרַוֶּה, 'araueh
וָאֶחֱזֶה, wa'eħezeh
בְּרָקָיו, braqayw
אלסאקי, 'ls'qy
בְּמָצְאִי, bmat͡s'iy
חָלְקוּ, ħalqu
שיריו, שyryw
וְשֻלַח, wשulaħ
חוֹֹלָה, ħwolah
[תנה, [tnh
מע, mʕ
אליה, 'lyh
כֻּלָם, kulam
חָרַב, ħarav
לְהַחְכִּימָה,, lhaħkiymah,
וּמוּסָר, umusar
לְבוּשָׁם, lvušam
תְּנַעֵר, tnaʕer
שִׂכְלִי, sixliy
בְיֵרָקוֹֹן, vyeraqwon
מִדַּת, midat
לִפְאַת, lif'at
שעל, שʕl
תֵּימָן, teyman
יִבְרֹק, yivroq
נִבְלָעָה, nivlaʕah
נִכְרָעָה, nixraʕah
יְקוֹֹד, yqwod
אִישַׁן, 'iyšan
לָצֶקֶת., lat͡seqet.
לוּלֵא, lule'
לְגָרֵשׁ, lgareš
תִּתְפֹּשׂ,, titpos,
לֹא-יִתְאַפֵּק, lo'-yit'apeq
שָׂפָה., safah.
תַּחַת, taħat
תְבוּנָה, tvunah
הַחֲיֵהוּ, haħayehu
זְכוּכִית, zxuxiyt
לְאַהְבָתָךְ,, l'ahvatax,
מָנָעָה, manaʕah
בְּאַגָּנוֹֹ,, b'aganwo,
חַיִל, ħayil
וְלָבַשְׁתִּי, wlavaštiy
כאסא, x's'
בָּתִּים, batiym
נוֹֹאֶקֶת!, nwo'eqet!
אֵדָעָה, 'edaʕah
תָּאִיר, ta'iyr
לְשׁוֹֹנָם, lšwonam
אֶפְחַד, 'efħad
פְּקִיד, pqiyd
וְהָאִגֶּרֶת, wha'igeret
עֲמִיתִי, ʕamiytiy
אֲקַלֵל, 'aqalel
וְעִנְיָנוֹֹ!, wʕinyanwo!
לְגִנַת, lginat
מַעֲשֵׂהוּ, maʕasehu
תְּכַסֶה,, txaseh,
עֲקָרַנִי, ʕaqaraniy
וּשְׁבָטִים, ušvaṭiym
תִּזְכְּרוּ, tizkru
בְּחַיֵיכֶם,, bħayeyxem,
מִהְיוֹֹתוֹֹ, mihywotwo
וְהַסַפִּיר, whasapiyr
יְרַקְרַק, yraqraq
בַּעֲצֵי, baʕat͡sey
זָרְחָה, zarħah
(1038), (1038)
מְזוֹֹרָה, mzworah
לְסַפֵּר, lsaper
וְאֶבְלֶה., w'evleh.
לְכַפֵּר, lxaper
כִּפְלִיטִים, kifliyṭiym
וְהָאֶשְׁכּוֹֹל, wha'eškwol
וְעוֹֹרִי, wʕworiy
מִתַּאֲוָתִי, mita'awatiy
מידי, mydy
תִשְׁלַח, tišlaħ
בִּדְיוֹֹ, bidywo
בְּרָב-חֵשֶׁק, brav-ħešeq
עֲסִיסוֹֹ:, ʕasiyswo:
מָלְאָה, mal'ah
מְשֹׁהֶמֶת, mšohemet
לְסוּתִי, lsutiy
יוֹֹנָה, ywonah
תְּנָה, tnah
וְכִקְנֵי, wxiqney
וְעָמַדֱתָּ, wʕamadeta
קֹרֵא, qore'
כְּתֹבֶת, ktovet
סוֹֹבֶבֶת, swovevet
גְּזָרַנִי, gzaraniy
רוּחַ,, ruħa,
כְּעַלְמָה, kʕalmah
מְרוֹֹמִים, mrwomiym
כִּי-יִטְפוּ, kiy-yiṭfu
בְּכָרְתֵנוּ, bxartenu
לְהַשִׁמָה., lhašimah.
נוֹֹשְׁנוּ, nwošnu
כָפְרָה, xafrah
שֶׁהִיא, šehiy'
כַנוֹֹ,, xanwo,
וּמֵחֵשֶׁק, umeħešeq
בתארו, vt'rw
עֶשְׂבִּי, ʕesbiy
נִשֶׂקֶת!, niseqet!
נְשִׂיאִי, nsiy'iy
אַהֲבַת, 'ahavat
הוֹֹצִיא, hwot͡siy'
יְשַׁנֶה, yšaneh
שְׁלָלֶיהָ, šlaleyha
בְיָדוֹֹ, vyadwo
נמנית, nmnyt
אֶטְבָּעָה!, 'eṭbaʕah!
נָשְׂאָה, nas'ah
בַחֲלִי, vaħaliy
יִפְתַּח, yiftaħ
וְהָיִיתִי, whayiytiy
אַרְצוֹֹ, 'art͡swo
נָעַם, naʕam
וּמִהְרוּ, umihru
שְׁחוֹֹחַ, šħwoħa
יִבְכֶּה, yivkeh
וְהִנֵה, whineh
מְיֻדָּעָיו, myudaʕayw
סַפִּיר, sapiyr
בשני, vשny
וּשְׁלָטִים, ušlaṭiym
מִבְּנוֹֹת, mibnwot
לֹא-תִהְיֶה, lo'-tihyeh
וְגַבָּה, wgabah
וְשִׁירָם, wšiyram
אַהֲבָתִי, 'ahavatiy
עטים], ʕṭym]
שָׁרָב, šarav
וְבוֹֹ, wvwo
נִשְׁתַּחֲוֶה, ništaħaweh
מָרוֹֹם, marwom
אֶשְׁכַּח, 'eškaħ
לְכִי, lxiy
סְתָרֶיהָ,, stareyha,
דִּשְׁנוֹֹ,, dišnwo,
אֶקְרָעָה!, 'eqraʕah!
פָתְחָה-לָנוּ, fatħah-lanu
חָרְדוּ, ħardu
וְיָגַעְתִּי, wyagaʕtiy
עֵץ, ʕet͡s
מִכְתָּב, mixtav
יֹא-, yo'-
לָכֵן, laxen
כַּסְפָּה"., kaspah".
לִרְהָטִים, lirhaṭiym
כַּחוּט, kaħuṭ
וְאָמוּת, w'amut
הַקְהָתִי., haqhatiy.
עֲשֶׂרֶת, ʕaseret
מָאֲסָה, ma'asah
יְגַלוּ, ygalu
וְשֶׁמֶשׁ, wšemeš
"אֶבְיוֹֹן, "'evywon
טוֹֹבַת, ṭwovat
אֶרְאֶה, 'er'eh
אחד, 'ħd
אָחוֹֹת,, 'aħwot,
וְעֵת, wʕet
מְצָאתִיהוּ, mt͡sa'tiyhu
תִּרְאֶה, tir'eh
פְּרִידוֹֹת, priydwot
וְהַדַּעַת, whadaʕat
עָלַי,, ʕalay,
נִגְרַשׁ, nigraš
מִזְמַנִי, mizmaniy
כְּרֵיחַ, kreyħa
מֵהַגְּדִי, mehagdiy
לְבַבְכֶם, lvavxem
פָּרַשׂ, paras
אֶרְכַּב, 'erkav
גָּוָעָה, gawaʕah
רִוְּתָה, riutah
וּמִבּוּז, umibuz
לְאֶרֶץ, l'eret͡s
עֵיטִים, ʕeyṭiym
חוֹֹקֶקֶת., ħwoqeqet.
כְּדֹרֵשׁ, kdoreš
יִתְּנָה, yitnah
אֶלְדָּעָה, 'eldaʕah
הַצַח, hat͡saħ
נִשְׁקָעָה, nišqaʕah
מָטָר, maṭar
נַעְרָץ, naʕrat͡s
לוּלֵי, luley
בִּיבֹשׁ, biyvoš
יְעִירֵנִי, yʕiyreniy
וְקָשֶׁה, wqašeh
"לִרְאוֹֹת, "lir'wot
שַׂר, sar
מֵרֹאשׁ, mero'š
תֵּלְכִי,, telxiy,
וְחָלוּ,, wħalu,
אֱנוֹֹשׁ, 'enwoš
לְהַקְרִיבָה, lhaqriyvah
תְּבוּנָה,, tvunah,
צמקו], t͡smqw]
כְּזָהָב, kzahav
וְיִכְלֶה,, wyixleh,
גִּשְׁמָה,, gišmah,
נֹא,, no',
[כבר, [xvr
אֲדָמָה?, 'adamah?
עֲרָבוֹֹת., ʕaravwot.
כַּפְּךָ, kapxa
וְהַבָּרָק, whabaraq
כְבֵדוֹֹ, xvedwo
וְעַפְעַפַּי, wʕafʕapay
בִּלְבָבְךָ, bilvavxa
קְלוֹֹנָם, qlwonam
תָּקִים, taqiym
וְתֵדַע, wtedaʕ
בְּקֶרֶב, bqerev
נָתְנָה, natnah
כְּסוּתֵימוֹֹ, ksuteymwo
יְחַיוּ, yħayu
לַפּוּטִים, lapuṭiym
טַעְמָה,, ṭaʕmah,
ע', ʕ'
הָרָעָה!, haraʕah!
אשעארה, 'שʕ'rh
חֲצוּבוֹֹת, ħat͡suvwot
וּבְהָטִים, uvhaṭiym
גָּעָה, gaʕah
וְהַשֹׁהַם, whašoham
מֶלֶךְ, melex
מָתְנֵיהֶם, matneyhem
מַחְלֶה, maħleh
נֶגְדְּכֶם, negdxem
קַעֲקַע, qaʕaqaʕ
לְבֵיתוֹֹ, lveytwo
בְּמִדְבָּרָיו, bmidbarayw
אוֹֹב,, 'wov,
עִיר, ʕiyr
נִסְפָּה., nispah.
יוֹֹצֵא,, ywot͡se',
עֲצָמַי, ʕat͡samay
יְהוֹֹנָדָב, yhwonadav
נָגַע, nagaʕ
חֶרְפָּה!, ħerpah!
כְּחִצִים, kħit͡siym
בְצִדּוֹֹ, vt͡sidwo
וְרָצַעְנוּ, wrat͡saʕnu
וְכַמֵזַח, wxamezaħ
בֹשֶׂם, vosem
יֶהֱמֶה, yehemeh
הַבַּר, habar
כְּבַעְלַת, kvaʕlat
כְּקַרְנֵי, kqarney
הָטְבָּעָה, haṭbaʕah
שַׂעֲרַת, saʕarat
יְגוֹֹנֵנוּ, ygwonenu
וּבִתְכֵלֶת, uvitxelet
הַזְכוּכִית, hazxuxiyt
לָאִטִים, la'iṭiym
תַּחְשֹׁב, taħšov
יֵלְכוּ, yelxu
תַּעְדֶּה, taʕdeh
וּבָלוּ,, uvalu,
תִּקְוָה, tiqwah
אוֹֹרָה,, 'worah,
תָּנִיד, taniyd
וּפִימוֹֹ, ufiymwo
הִנְנִי, hinniy
עַד-יָפֵק, ʕad-yafeq
יָגָעָה, yagaʕah
יָמִים, yamiym
כֶּסֶף, kesef
נָפְלוּ, naflu
אַל!, 'al!
קְרִיעַת, qriyʕat
יְלָדֶיהָ, yladeyha
הַכְּסָתוֹֹת, haksatwot
יְנוּסוּן, ynusun
וֶאֱסֹר, we'esor
מְאָדֶּמֶת,, m'ademet,
וְאוֹֹב, w'wov
יֵצְאוּ, yet͡s'u
טֶרֶם, ṭerem
וְנָדוּ, wnadu
הַחוֹֹשְׁקִים, haħwošqiym
קְרָאַתְנִי, qra'atniy
שְׂאֵתִי, s'etiy
דוֹֹבֶקֶת., dwoveqet.
וְהִנֵנִי, whineniy
לְבָבוֹֹת, lvavwot
נָבוּב,, navuv,
כִּבְרוֹֹשׁ, kivrwoš
צְמָחָיו, t͡smaħayw
מִינוֹֹ., miynwo.
דְּמוּתִי, dmutiy
עִם-קִדָּה, ʕim-qidah
[וירח, [wyrħ
מִיוֹֹם, miywom
(1040-1039), (1040-1039)
נָמֵס, names
כְבוֹֹדוֹֹ, xvwodwo
מְשָׁל, mšal
רְאוֹֹת, r'wot
דוֹֹפֶקֶת!, dwofeqet!
נִפְלְאוֹֹת, nifl'wot
וּבְעֵט, uvʕeṭ
רֶגַע,, regaʕ,
תִּשְׁאַל, tiš'al
בְּחֵץ, bħet͡s
יִדַּל, yidal
וְכִרְבוֹֹת, wxirvwot
נְתִיבֵי, ntiyvey
אֶקְרְאָה, 'eqr'ah
כָּרִי, kariy
הָבוּ, havu
פֶּן-תְּבוּסֶהָ, pen-tvuseha
גְּבָרַנִי, gvaraniy
לָמְדָה, lamdah
"מֵאַז, "me'az
נֹכַח, noxaħ
קְשָׁרַנִי, qšaraniy
לַשִׁיר, lašiyr
הִנוֹֹ!, hinwo!
הסבל, hsvl
לְהָבֵר, lhaver
נְתַתִּיהוּ, ntatiyhu
קשיחותם, qשyħwtm
בְחַיָתֵךְ, vħayatex
וּבִדְמוּת, uvidmut
וְעֵינִי, wʕeyniy
כְּדֶרֶךְ, kderex
גִּלְעָד,, gilʕad,
לְבוּשָׁה, lvušah
צוֹֹפָה,, t͡swofah,
אלאכואן, 'l'xw'n
בְלִבִּי, vlibiy
בְּמִצְוַת, bmit͡swat
וְכִתְרוּפָה,, wxitrufah,
וְנַפְשָׁךְ, wnafšax
עֲרוּגוֹֹת, ʕarugwot
בָּא, ba'
כִּימָה, kiymah
הכוס], hxws]
רְפָאֵינוּ, rfa'eynu
בַדֵּי, vadey
לִימִינוֹֹ,, liymiynwo,
ואמר], w'mr]
כוֹֹכְבֵי, xwoxvey
קָרָעָה, qaraʕah
וְרָשׁוּ, wrašu
מְכָרַנִי, mxaraniy
וּדְמֵה, udmeh
וְכִתְאַשׁוּר, wxit'ašur
יַעֲשֶׂה, yaʕaseh
הֱסִירַנִי, hesiyraniy
יוֹֹדְעָיו,, ywodʕayw,
בוֹֹטִים, vwoṭiym
שִׁלְחָה, šilħah
נִדְאֲגָה, nid'agah
עקוק, ʕqwq
יְכַבֶּה, yxabeh
תֹאמְרוּ, to'mru
הַקָרָה, haqarah
חַי,, ħay,
תשל"ה,, tשl"h,
וְיָאִירוּ, wya'iyru
עֵר, ʕer
וְדֶרֶךְ, wderex
לְבָבָה, lvavah
כַּעְלוֹֹת, kaʕlwot
הַזְמוֹֹרָה, hazmworah
חֲדַל,, ħadal,
וְהֵמָה, whemah
בַּקְרָבוֹֹת, baqravwot
דְּבָרוֹֹ, dvarwo
שְׁמָרַנִי, šmaraniy
עֲדִינָה, ʕadiynah
כְּלִבְנַת, klivnat
וְאִוַּלְתָּם, w'iualtam
מִנְוָתִי, minwatiy
מְשַׂנְאִי, msan'iy
זְרַעְתִּיהוּ, zraʕtiyhu
כְּבָרָק, kvaraq
נְשִׂיאִי., nsiy'iy.
עֲסִיסֶיהָ, ʕasiyseyha
וְתָמִיד, wtamiyd
[ושתה, [wשth
אֵינְךָ, 'eynxa
דְבָרי, dvary
תָּקָעָה!, taqaʕah!
קַנוֹֹא"?, qanwo'"?
מֻקְטָר, muqṭar
וְכַחֵץ, wxaħet͡s
וְכָלִינוּ, wxaliynu
יְגַלוּ,, ygalu,
וְלֹא-אָשִׁית, wlo'-'ašiyt
לָחֲמוּ, laħamu
אֹרוּ, 'oru
יֹאמְרוּ, yo'mru
קְרָאוּהָ, qra'uha
פָּשָׁעָה, pašaʕah
בַּעֲרוּגָה, baʕarugah
נָחָה, naħah
אֲמַלֵא, 'amale'
יְדִידִי, ydiydiy
לִי:, liy:
/חֲגוּרֵי, /ħagurey
שׂוֹֹרֶקֶת., sworeqet.
כָּל-עָקֹב, kal-ʕaqov
מֵינֶקֶת,, meyneqet,
בַּעֲבוֹֹתוֹֹת, baʕavwotwot
הַמְהֻלָל, hamhulal
אֶפְרֹשׁ, 'efroš
פְקִידוֹֹ, fqiydwo
הַשָׂדוֹֹת, hasadwot
אֵיךְ, 'eyx
אֲמַתְכֶם, 'amatxem
הירח], hyrħ]
וְאָעוּף, w'aʕuf
וְרָצוּ, wrat͡su
וּשְׂאוּ, us'u
ירדן,, yrdn,
חֲכַם-לֵב, ħaxam-lev
שָׁמָעָה., šamaʕah.
אָרִיב, 'ariyv
תִּבְכֶּה, tivkeh
הַדּוֹֹר, hadwor
הידידים, hydydym
נואש], nw'ש]
מריים., mryym.
אַחַת, 'aħat
יָעְצוּ, yaʕt͡su
יֵדַע, yedaʕ
קִירוֹֹת, qiyrwot
יִסָכֵר, yisaxer
[עזבני, [ʕzvny
אֶשְׁקֹט, 'ešqoṭ
לָאֵל, la'el
קָפְאָה, qaf'ah
הַאֲפֵלָה, ha'afelah
וְתִסֹג, wtisog
חָכְמוּ, ħaxmu
וְקָמוּ, wqamu
אַפֵּי, 'apey
כְּתַבְנוּהוּ, ktavnuhu
שכתב, שxtv
בְלֵב, vlev
נִשְׁבָּעָה, nišbaʕah
יְמוֹֹתַי,, ymwotay,
חֲרָשֶׂיהָ, ħaraseyha
תרגום, trgwm
וְנִפְזֶרֶת, wnifzeret
בַּעֲבוּר, baʕavur
קצירה, qt͡syrh
פְּרִי, priy
דְאָגָה, d'agah
וְהִצְדַּקְתָּ, whit͡sdaqta
וְכָלוּ,, wxalu,
כְּלִי, kliy
לְאַפֵּינוּ, l'apeynu
יְפַזֵר, yfazer
כְּבַת-מֶלַךְ,, kvat-melax,
